id,tiempo_key,ubicacion_key,especie_key,autoridad_key,situacion,cantidad
14672,2,336,65,1,HALLAZGO,1
14673,2,59,65,1,HALLAZGO,1
14674,2,151,424,1,HALLAZGO,1
14675,2,42,65,1,HALLAZGO,1
14676,2,42,424,2,HALLAZGO,1
14677,2,57,424,1,HALLAZGO,1
14678,2,200,457,1,HALLAZGO,1
14679,2,155,457,2,HALLAZGO,1
14680,2,57,457,3,HALLAZGO,1
14681,2,59,65,2,HALLAZGO,1
14682,2,57,457,1,HALLAZGO,1
14683,2,55,424,1,HALLAZGO,1
14684,2,30,457,1,HALLAZGO,4
14685,2,42,65,1,HALLAZGO,1
14686,2,57,424,2,HALLAZGO,3
14687,2,57,65,2,HALLAZGO,1
14688,2,57,65,2,HALLAZGO,1
14689,2,78,65,3,HALLAZGO,1
14690,2,450,424,1,HALLAZGO,1
14691,2,52,65,3,HALLAZGO,1
14692,2,17,65,1,HALLAZGO,1
14693,2,423,457,1,HALLAZGO,1
14694,2,288,457,1,HALLAZGO,1
14695,2,21,65,2,HALLAZGO,1
14696,2,57,65,1,HALLAZGO,1
14697,2,214,65,1,HALLAZGO,1
14698,2,381,457,3,HALLAZGO,1
14699,2,381,457,1,HALLAZGO,1
14700,2,57,65,1,HALLAZGO,1
14701,2,336,424,1,HALLAZGO,1
14702,2,176,424,1,HALLAZGO,1
14703,2,552,65,1,HALLAZGO,1
14704,2,57,424,1,HALLAZGO,2
14705,2,206,65,1,HALLAZGO,1
14706,2,38,457,3,HALLAZGO,1
14707,2,22,65,1,HALLAZGO,1
14708,2,22,424,1,HALLAZGO,1
14709,2,57,65,3,HALLAZGO,1
14710,2,42,65,1,HALLAZGO,1
14711,2,565,457,3,HALLAZGO,1
14712,2,57,65,3,HALLAZGO,1
14713,2,57,65,3,HALLAZGO,1
14714,2,57,65,3,HALLAZGO,1
14715,2,87,65,3,HALLAZGO,2
14716,2,57,65,3,HALLAZGO,1
14717,2,57,65,1,HALLAZGO,1
14718,2,74,457,2,HALLAZGO,3
14719,2,57,65,3,HALLAZGO,1
14720,2,57,65,1,HALLAZGO,1
14721,2,257,457,1,HALLAZGO,1
14722,2,498,457,3,HALLAZGO,1
14723,2,57,457,3,HALLAZGO,1
14724,2,57,65,1,HALLAZGO,1
14725,2,57,424,1,HALLAZGO,1
14726,2,255,65,1,HALLAZGO,1
14727,2,119,457,1,HALLAZGO,1
14728,2,381,65,1,HALLAZGO,1
14729,2,57,65,3,HALLAZGO,1
14730,2,30,457,3,HALLAZGO,1
14731,2,57,424,1,HALLAZGO,1
14732,2,57,65,1,HALLAZGO,2
14733,2,230,457,3,HALLAZGO,1
14734,2,566,65,1,HALLAZGO,1
14735,2,57,424,1,HALLAZGO,1
14736,2,57,457,1,HALLAZGO,1
14737,2,57,457,1,HALLAZGO,1
14738,2,14,65,1,HALLAZGO,1
14739,2,57,65,3,HALLAZGO,1
14740,2,42,457,1,HALLAZGO,1
14741,2,123,457,1,HALLAZGO,1
14742,2,57,457,2,HALLAZGO,1
14743,2,57,65,1,HALLAZGO,1
14744,2,38,65,3,HALLAZGO,1
14745,2,5,65,3,HALLAZGO,1
14746,2,57,457,3,HALLAZGO,3
14747,2,429,65,3,HALLAZGO,1
14748,2,57,65,1,HALLAZGO,1
14749,2,212,65,1,HALLAZGO,1
14750,2,38,424,1,HALLAZGO,1
14751,2,57,457,1,HALLAZGO,4
14752,2,5,65,3,HALLAZGO,1
14753,2,11,65,1,HALLAZGO,1
14754,2,254,65,1,HALLAZGO,1
14755,2,123,424,1,HALLAZGO,1
14756,2,57,65,1,HALLAZGO,1
14757,2,57,65,1,HALLAZGO,1
14758,2,381,424,1,HALLAZGO,1
14759,2,22,65,1,HALLAZGO,1
14760,2,22,65,1,HALLAZGO,1
14761,2,22,65,1,HALLAZGO,1
14762,2,5,424,1,HALLAZGO,1
14763,2,57,457,1,HALLAZGO,1
14764,2,22,65,3,HALLAZGO,1
14765,2,57,65,3,HALLAZGO,1
14766,2,57,65,3,HALLAZGO,2
14767,2,67,424,1,HALLAZGO,1
14768,2,57,65,3,HALLAZGO,1
14769,2,57,65,3,HALLAZGO,1
14770,2,57,65,1,HALLAZGO,1
14771,2,57,457,1,HALLAZGO,1
14772,2,57,65,3,HALLAZGO,1
14773,2,57,65,1,HALLAZGO,1
14774,2,38,424,1,HALLAZGO,1
14775,2,38,65,1,HALLAZGO,1
14776,2,321,65,1,HALLAZGO,3
14777,2,321,65,1,HALLAZGO,1
14778,2,123,457,2,HALLAZGO,5
14779,2,57,65,1,HALLAZGO,1
14780,2,38,65,1,HALLAZGO,1
14781,2,59,457,1,HALLAZGO,1
14782,2,57,457,2,HALLAZGO,1
14783,2,30,424,1,HALLAZGO,2
14784,2,57,457,1,HALLAZGO,1
14785,2,69,457,1,HALLAZGO,1
14786,2,30,457,1,HALLAZGO,5
14787,2,57,65,3,HALLAZGO,1
14788,2,30,457,1,HALLAZGO,1
14789,2,42,424,1,HALLAZGO,1
14790,2,181,457,1,HALLAZGO,5
14791,2,57,457,3,HALLAZGO,1
14792,2,57,457,1,HALLAZGO,1
14793,2,57,65,1,HALLAZGO,1
14794,2,35,65,1,HALLAZGO,1
14795,2,57,65,1,HALLAZGO,1
14796,2,57,457,3,HALLAZGO,1
14797,2,57,457,3,HALLAZGO,2
14798,2,38,65,3,HALLAZGO,1
14799,2,25,65,1,HALLAZGO,1
14800,2,77,457,1,HALLAZGO,1
14801,2,245,457,3,HALLAZGO,1
14802,2,57,65,3,HALLAZGO,1
14803,2,30,65,3,HALLAZGO,1
14804,2,57,424,3,HALLAZGO,1
14805,2,57,424,1,HALLAZGO,1
14806,2,57,457,1,HALLAZGO,1
14807,2,61,424,3,HALLAZGO,1
14808,2,151,457,3,HALLAZGO,1
14809,2,88,65,1,HALLAZGO,1
14810,2,70,65,1,HALLAZGO,1
14811,2,373,424,1,HALLAZGO,1
14812,2,57,457,1,HALLAZGO,1
14813,2,57,457,1,HALLAZGO,1
14814,2,57,65,3,HALLAZGO,1
14815,2,181,424,1,HALLAZGO,1
14816,2,214,65,1,HALLAZGO,1
14817,2,57,424,1,HALLAZGO,1
14818,2,22,457,1,HALLAZGO,1
14819,2,57,65,3,HALLAZGO,1
14820,2,57,424,3,HALLAZGO,1
14821,2,245,65,3,HALLAZGO,1
14822,2,21,65,3,HALLAZGO,1
14823,2,22,424,1,HALLAZGO,1
14824,2,30,424,1,HALLAZGO,1
14825,2,327,65,3,HALLAZGO,1
14826,2,123,424,1,HALLAZGO,1
14827,2,57,65,1,HALLAZGO,1
14828,2,57,65,1,HALLAZGO,1
14829,2,346,457,1,HALLAZGO,1
14830,2,57,65,3,HALLAZGO,1
14831,2,57,457,3,HALLAZGO,1
14832,2,429,457,3,HALLAZGO,1
14833,2,49,65,1,HALLAZGO,1
14834,2,57,424,2,HALLAZGO,1
14835,2,124,65,1,HALLAZGO,1
14836,2,42,424,1,HALLAZGO,1
14837,2,42,65,1,HALLAZGO,1
14838,2,54,424,2,HALLAZGO,1
14839,2,381,65,3,HALLAZGO,1
14840,2,381,457,3,HALLAZGO,1
14841,2,57,424,2,HALLAZGO,1
14842,2,349,457,3,HALLAZGO,1
14843,2,5,424,1,HALLAZGO,1
14844,2,485,65,1,HALLAZGO,1
14845,2,17,457,1,HALLAZGO,1
14846,2,48,457,1,HALLAZGO,2
14847,2,402,424,3,HALLAZGO,1
14848,2,57,457,3,HALLAZGO,1
14849,2,30,65,2,HALLAZGO,1
14850,2,61,424,1,HALLAZGO,1
14851,2,57,457,1,HALLAZGO,1
14852,2,21,424,3,HALLAZGO,1
14853,2,57,424,1,HALLAZGO,1
14854,2,55,65,3,HALLAZGO,1
14855,2,567,65,1,HALLAZGO,1
14856,2,57,457,1,HALLAZGO,1
14857,2,61,424,1,HALLAZGO,1
14858,2,30,65,3,HALLAZGO,1
14859,2,168,65,1,HALLAZGO,1
14860,2,5,65,3,HALLAZGO,1
14861,2,5,65,1,HALLAZGO,1
14862,2,127,457,1,HALLAZGO,1
14863,2,24,424,1,HALLAZGO,1
14864,2,38,424,1,HALLAZGO,1
14865,2,123,457,1,HALLAZGO,1
14866,2,381,65,1,HALLAZGO,1
14867,2,57,457,1,HALLAZGO,1
14868,2,42,65,1,HALLAZGO,1
14869,2,57,65,3,HALLAZGO,1
14870,2,520,457,2,HALLAZGO,1
14871,2,39,65,1,HALLAZGO,1
14872,2,282,65,3,HALLAZGO,1
14873,2,282,65,3,HALLAZGO,1
14874,2,123,457,3,HALLAZGO,7
14875,2,57,424,1,HALLAZGO,1
14876,2,57,424,1,HALLAZGO,3
14877,2,120,65,1,HALLAZGO,1
14878,2,348,424,1,HALLAZGO,1
14879,2,57,424,3,HALLAZGO,1
14880,2,57,424,1,HALLAZGO,2
14881,2,57,65,3,HALLAZGO,1
14882,2,34,457,1,HALLAZGO,1
14883,2,64,457,2,HALLAZGO,1
14884,2,541,424,1,HALLAZGO,1
14885,2,75,65,1,HALLAZGO,1
14886,2,38,424,2,HALLAZGO,1
14887,2,30,65,3,HALLAZGO,1
14888,2,123,65,1,HALLAZGO,1
14889,2,57,65,1,HALLAZGO,1
14890,2,123,65,1,HALLAZGO,1
14891,2,124,65,1,HALLAZGO,1
14892,2,219,65,3,HALLAZGO,1
14893,2,346,457,3,HALLAZGO,7
14894,2,30,65,1,HALLAZGO,2
14895,2,244,424,1,HALLAZGO,1
14896,2,57,65,1,HALLAZGO,1
14897,2,393,65,1,HALLAZGO,1
14898,2,57,65,3,HALLAZGO,1
14899,2,39,424,1,HALLAZGO,1
14900,2,22,457,1,HALLAZGO,1
14901,2,58,457,1,HALLAZGO,1
14902,2,415,65,1,HALLAZGO,1
14903,2,57,65,3,HALLAZGO,1
14904,2,57,424,3,HALLAZGO,1
14905,2,57,65,1,HALLAZGO,1
14906,2,181,457,1,HALLAZGO,1
14907,2,450,424,1,HALLAZGO,1
14908,2,77,65,1,HALLAZGO,1
14909,2,57,457,2,HALLAZGO,1
14910,2,57,424,3,HALLAZGO,1
14911,2,568,65,1,HALLAZGO,1
14912,2,57,457,2,HALLAZGO,1
14913,2,57,65,3,HALLAZGO,1
14914,2,21,457,3,HALLAZGO,4
14915,2,18,457,1,HALLAZGO,1
14916,2,80,65,1,HALLAZGO,1
14917,2,244,457,1,HALLAZGO,1
14918,2,57,65,3,HALLAZGO,1
14919,2,57,424,1,HALLAZGO,1
14920,2,42,65,1,HALLAZGO,1
14921,2,57,424,3,HALLAZGO,1
14922,2,123,457,2,HALLAZGO,1
14923,2,57,457,1,HALLAZGO,1
14924,2,296,65,3,HALLAZGO,1
14925,2,245,457,3,HALLAZGO,1
14926,2,57,457,3,HALLAZGO,1
14927,2,57,65,2,HALLAZGO,1
14928,2,57,424,1,HALLAZGO,1
14929,2,388,424,3,HALLAZGO,1
14930,2,62,424,1,HALLAZGO,2
14931,2,381,424,3,HALLAZGO,1
14932,2,48,424,1,HALLAZGO,1
14933,2,39,457,1,HALLAZGO,1
14934,2,39,457,1,HALLAZGO,1
14935,2,257,457,3,HALLAZGO,1
14936,2,484,457,6,HALLAZGO,1
14937,2,87,424,1,HALLAZGO,1
14938,2,87,424,1,HALLAZGO,1
14939,2,5,65,1,HALLAZGO,1
14940,2,77,65,1,HALLAZGO,1
14941,2,569,457,1,HALLAZGO,1
14942,2,208,457,2,HALLAZGO,1
14943,2,208,457,2,HALLAZGO,1
14944,2,219,424,3,HALLAZGO,1
14945,2,125,65,6,HALLAZGO,1
14946,2,381,424,3,HALLAZGO,1
14947,2,57,65,1,HALLAZGO,1
14948,2,57,424,6,HALLAZGO,2
14949,2,127,65,1,HALLAZGO,1
14950,2,127,65,1,HALLAZGO,1
14951,2,5,65,1,HALLAZGO,1
14952,2,466,65,3,HALLAZGO,1
14953,2,570,65,2,HALLAZGO,1
14954,2,77,424,1,HALLAZGO,1
14955,2,43,424,1,HALLAZGO,1
14956,2,388,457,1,HALLAZGO,1
14957,2,202,65,1,HALLAZGO,1
14958,2,58,424,1,HALLAZGO,1
14959,2,5,424,1,HALLAZGO,1
14960,2,62,424,1,HALLAZGO,1
14961,2,39,424,1,HALLAZGO,1
14962,2,30,457,1,HALLAZGO,1
14963,2,466,457,3,HALLAZGO,1
14964,2,5,65,1,HALLAZGO,1
14965,2,228,457,2,HALLAZGO,1
14966,2,57,457,1,HALLAZGO,1
14967,2,123,457,3,HALLAZGO,1
14968,2,39,424,1,HALLAZGO,1
14969,2,472,424,1,HALLAZGO,1
14970,2,57,457,3,HALLAZGO,1
14971,2,381,457,3,HALLAZGO,1
14972,2,381,65,3,HALLAZGO,1
14973,2,57,424,1,HALLAZGO,1
14974,2,57,424,1,HALLAZGO,1
14975,2,38,65,1,HALLAZGO,1
14976,2,22,424,1,HALLAZGO,1
14977,2,57,424,1,HALLAZGO,1
14978,2,60,424,1,HALLAZGO,1
14979,2,392,457,1,HALLAZGO,4
14980,2,381,424,3,HALLAZGO,1
14981,2,43,65,2,HALLAZGO,1
14982,2,515,65,1,HALLAZGO,2
14983,2,9,424,1,HALLAZGO,1
14984,2,77,424,1,HALLAZGO,1
14985,2,77,424,1,HALLAZGO,1
14986,2,123,457,3,HALLAZGO,1
14987,2,123,457,3,HALLAZGO,1
14988,2,57,424,1,HALLAZGO,1
14989,2,192,65,6,HALLAZGO,1
14990,2,571,457,6,HALLAZGO,1
14991,2,228,457,2,HALLAZGO,1
14992,2,57,457,3,HALLAZGO,1
14993,2,572,424,1,HALLAZGO,1
14994,2,129,457,2,HALLAZGO,1
14995,2,256,65,1,HALLAZGO,1
14996,2,57,65,2,HALLAZGO,2
14997,2,123,424,2,HALLAZGO,1
14998,2,57,424,1,HALLAZGO,1
14999,2,22,424,3,HALLAZGO,1
15000,2,77,65,1,HALLAZGO,1
15001,2,57,457,3,HALLAZGO,1
15002,2,498,457,1,HALLAZGO,2
15003,2,57,65,1,HALLAZGO,1
15004,2,57,424,1,HALLAZGO,1
15005,2,18,424,1,HALLAZGO,1
15006,2,22,424,1,HALLAZGO,1
15007,2,57,65,3,HALLAZGO,1
15008,2,22,457,1,HALLAZGO,1
15009,2,117,65,1,HALLAZGO,1
15010,2,334,457,3,HALLAZGO,1
15011,2,42,424,3,HALLAZGO,1
15012,2,57,457,3,HALLAZGO,2
15013,2,57,65,1,HALLAZGO,1
15014,2,42,65,1,HALLAZGO,1
15015,2,466,65,3,HALLAZGO,1
15016,2,57,424,1,HALLAZGO,1
15017,2,57,65,2,HALLAZGO,1
15018,2,22,424,1,HALLAZGO,1
15019,2,381,457,3,HALLAZGO,3
15020,2,57,457,3,HALLAZGO,1
15021,2,131,457,3,HALLAZGO,3
15022,2,57,65,3,HALLAZGO,1
15023,2,87,65,3,HALLAZGO,1
15024,2,182,457,3,HALLAZGO,1
15025,2,22,424,1,HALLAZGO,1
15026,2,2,457,1,HALLAZGO,2
15027,2,245,424,1,HALLAZGO,1
15028,2,21,65,1,HALLAZGO,1
15029,2,123,65,1,HALLAZGO,1
15030,2,35,424,1,HALLAZGO,1
15031,2,57,457,1,HALLAZGO,2
15032,2,39,65,1,HALLAZGO,1
15033,2,190,65,1,HALLAZGO,2
15034,2,30,65,1,HALLAZGO,1
15035,2,57,65,1,HALLAZGO,1
15036,2,30,457,1,HALLAZGO,1
15037,2,57,424,1,HALLAZGO,1
15038,2,381,424,3,HALLAZGO,1
15039,2,57,457,1,HALLAZGO,1
15040,2,181,424,1,HALLAZGO,1
15041,2,181,424,1,HALLAZGO,1
15042,2,381,65,1,HALLAZGO,1
15043,2,573,424,1,HALLAZGO,1
15044,2,57,65,3,HALLAZGO,1
15045,2,22,424,3,HALLAZGO,1
15046,2,57,457,1,HALLAZGO,4
15047,2,77,65,1,HALLAZGO,1
15048,2,57,424,1,HALLAZGO,1
15049,2,57,457,1,HALLAZGO,1
15050,2,57,424,1,HALLAZGO,1
15051,2,466,65,1,HALLAZGO,1
15052,2,57,457,3,HALLAZGO,1
15053,2,228,424,1,HALLAZGO,1
15054,2,286,65,2,HALLAZGO,1
15055,2,163,424,1,HALLAZGO,1
15056,2,135,424,1,HALLAZGO,1
15057,2,57,424,1,HALLAZGO,1
15058,2,57,457,3,HALLAZGO,1
15059,2,214,457,1,HALLAZGO,1
15060,2,58,424,1,HALLAZGO,1
15061,2,25,457,1,HALLAZGO,1
15062,2,58,65,1,HALLAZGO,1
15063,2,181,457,1,HALLAZGO,1
15064,2,57,424,3,HALLAZGO,1
15065,2,181,424,1,HALLAZGO,1
15066,13,58,458,1,HALLAZGO,1
15067,13,123,459,3,HALLAZGO,1
15068,13,123,460,1,HALLAZGO,1
15069,13,123,460,1,HALLAZGO,1
15070,13,123,461,1,HALLAZGO,1
15071,13,123,462,1,HALLAZGO,1
15072,13,30,463,1,HALLAZGO,1
15073,13,57,464,3,HALLAZGO,1
15074,13,57,434,3,HALLAZGO,1
15075,13,57,465,3,HALLAZGO,1
15076,13,214,466,1,HALLAZGO,1
15077,13,30,5,1,HALLAZGO,1
15078,13,58,466,3,HALLAZGO,1
15079,13,57,467,1,HALLAZGO,1
15080,13,57,5,3,HALLAZGO,1
15081,13,57,468,1,ENTREGA VOLUNTARIA,1
15082,13,57,466,1,HALLAZGO,1
15083,13,57,459,1,HALLAZGO,1
15084,13,181,469,3,ENTREGA VOLUNTARIA,1
15085,13,57,18,2,HALLAZGO,1
15086,13,46,470,3,HALLAZGO,1
15087,13,214,460,1,HALLAZGO,1
15088,13,214,471,1,HALLAZGO,1
15089,13,214,5,1,HALLAZGO,1
15090,13,30,5,1,HALLAZGO,1
15091,13,57,472,1,HALLAZGO,1
15092,13,57,473,1,HALLAZGO,1
15093,13,57,472,3,ENTREGA VOLUNTARIA,1
15094,13,57,460,3,ENTREGA VOLUNTARIA,1
15095,13,181,460,1,ENTREGA VOLUNTARIA,1
15096,13,57,460,1,HALLAZGO,1
15097,13,574,18,1,HALLAZGO,1
15098,13,57,474,3,HALLAZGO,1
15099,13,57,475,3,HALLAZGO,1
15100,13,214,131,1,ENTREGA VOLUNTARIA,1
15101,13,230,476,1,INCAUTACIÓN,1
15102,13,230,477,1,INCAUTACIÓN,1
15103,13,57,460,1,INCAUTACIÓN,1
15104,13,57,478,1,HALLAZGO,1
15105,13,58,479,1,HALLAZGO,1
15106,13,214,480,1,ENTREGA VOLUNTARIA,1
15107,13,57,18,1,HALLAZGO,1
15108,13,57,18,3,ENTREGA VOLUNTARIA,1
15109,13,57,481,3,HALLAZGO,1
15110,13,57,482,1,HALLAZGO,1
15111,13,30,483,3,ENTREGA VOLUNTARIA,1
15112,13,57,484,3,HALLAZGO,1
15113,13,57,485,3,HALLAZGO,1
15114,13,57,486,3,HALLAZGO,1
15115,13,30,487,3,HALLAZGO,1
15116,13,57,488,3,HALLAZGO,1
15117,13,57,486,1,HALLAZGO,1
15118,13,57,489,1,HALLAZGO,1
15119,13,57,5,1,HALLAZGO,1
15120,13,58,490,1,HALLAZGO,1
15121,13,57,491,2,HALLAZGO,1
15122,13,57,492,3,HALLAZGO,1
15123,13,58,493,1,HALLAZGO,1
15124,13,574,460,1,ENTREGA VOLUNTARIA,1
15125,13,57,494,1,HALLAZGO,1
15126,13,123,494,1,INCAUTACIÓN,1
15127,13,181,494,1,ENTREGA VOLUNTARIA,1
15128,13,57,494,3,HALLAZGO,1
15129,13,163,491,3,HALLAZGO,1
15130,13,123,491,3,HALLAZGO,1
15131,13,123,491,3,HALLAZGO,1
15132,13,57,491,3,HALLAZGO,1
15133,13,230,495,1,HALLAZGO,1
15134,13,57,466,1,HALLAZGO,1
15135,13,57,11,1,HALLAZGO,1
15136,13,57,4,1,HALLAZGO,1
15137,13,57,481,1,HALLAZGO,1
15138,13,57,481,3,HALLAZGO,1
15139,13,57,496,3,HALLAZGO,1
15140,13,123,497,1,INCAUTACIÓN,1
15141,13,57,458,3,HALLAZGO,1
15142,13,30,472,3,HALLAZGO,1
15143,13,57,472,1,HALLAZGO,1
15144,13,57,472,3,HALLAZGO,1
15145,13,57,472,3,HALLAZGO,1
15146,13,57,498,1,HALLAZGO,1
15147,13,57,458,3,HALLAZGO,1
15148,13,57,499,1,HALLAZGO,1
15149,13,57,491,3,HALLAZGO,1
15150,13,181,472,1,ENTREGA VOLUNTARIA,1
15151,13,57,248,1,HALLAZGO,1
15152,13,57,461,3,HALLAZGO,1
15153,13,351,500,1,ENTREGA VOLUNTARIA,1
15154,13,57,4,1,INCAUTACIÓN,1
15155,13,57,78,1,INCAUTACIÓN,2
15156,13,57,496,1,INCAUTACIÓN,1
15157,13,57,376,1,INCAUTACIÓN,1
15158,13,57,501,1,HALLAZGO,1
15159,13,57,502,1,HALLAZGO,1
15160,13,57,502,1,HALLAZGO,1
15161,13,214,503,1,HALLAZGO,1
15162,13,57,504,3,HALLAZGO,1
15163,13,57,505,3,HALLAZGO,1
15164,13,57,506,3,HALLAZGO,1
15165,13,57,507,3,HALLAZGO,1
15166,13,38,507,1,HALLAZGO,1
15167,13,38,508,1,HALLAZGO,1
15168,13,38,478,1,HALLAZGO,1
15169,13,181,509,1,HALLAZGO,1
15170,13,181,472,1,HALLAZGO,1
15171,13,38,510,1,HALLAZGO,1
15172,13,57,493,1,HALLAZGO,1
15173,13,57,493,1,HALLAZGO,1
15174,13,57,493,1,HALLAZGO,1
15175,13,57,511,1,HALLAZGO,1
15176,13,57,11,1,HALLAZGO,1
15177,13,59,512,3,HALLAZGO,1
15178,13,575,493,2,HALLAZGO,1
15179,13,57,513,1,HALLAZGO,1
15180,13,57,514,1,HALLAZGO,1
15181,13,57,515,1,HALLAZGO,1
15182,13,214,458,1,ENTREGA VOLUNTARIA,1
15183,13,214,460,1,ENTREGA VOLUNTARIA,1
15184,13,58,516,1,HALLAZGO,1
15185,13,57,517,1,HALLAZGO,1
15186,13,30,472,1,HALLAZGO,1
15187,13,30,472,1,INCAUTACIÓN,1
15188,13,30,11,1,INCAUTACIÓN,4
15189,13,575,11,1,ENTREGA VOLUNTARIA,1
15190,13,57,499,1,HALLAZGO,1
15191,13,57,509,1,HALLAZGO,1
15192,13,30,5,1,HALLAZGO,1
15193,13,28,459,1,ENTREGA VOLUNTARIA,1
15194,13,123,495,1,HALLAZGO,1
15195,13,57,202,3,HALLAZGO,1
15196,13,57,131,3,HALLAZGO,1
15197,13,57,518,3,HALLAZGO,1
15198,13,214,518,1,HALLAZGO,1
15199,13,57,519,1,HALLAZGO,1
15200,13,57,493,1,INCAUTACIÓN,1
15201,13,57,520,3,HALLAZGO,1
15202,13,57,520,3,HALLAZGO,1
15203,13,57,520,1,HALLAZGO,1
15204,13,57,520,3,HALLAZGO,1
15205,13,57,521,3,HALLAZGO,1
15206,13,57,522,1,HALLAZGO,1
15207,13,57,523,3,HALLAZGO,1
15208,13,57,524,1,HALLAZGO,1
15209,13,57,11,1,HALLAZGO,1
15210,13,58,525,1,HALLAZGO,1
15211,13,57,472,1,HALLAZGO,1
15212,13,123,460,1,HALLAZGO,1
15213,13,57,459,1,HALLAZGO,1
15214,13,57,519,1,HALLAZGO,1
15215,13,57,18,1,HALLAZGO,1
15216,13,57,467,1,HALLAZGO,1
15217,13,57,18,3,HALLAZGO,1
15218,13,57,472,1,HALLAZGO,1
15219,13,30,526,1,HALLAZGO,1
15220,13,57,481,3,HALLAZGO,1
15221,13,57,460,1,HALLAZGO,1
15222,13,38,460,1,HALLAZGO,1
15223,13,57,458,1,HALLAZGO,1
15224,13,57,527,1,HALLAZGO,1
15225,13,58,466,3,HALLAZGO,1
15226,13,58,472,3,HALLAZGO,1
15227,13,58,472,3,HALLAZGO,1
15228,13,58,472,3,HALLAZGO,1
15229,13,123,472,1,HALLAZGO,1
15230,13,57,472,1,HALLAZGO,1
15231,13,57,472,1,HALLAZGO,1
15232,13,576,462,1,HALLAZGO,1
15233,13,57,528,1,HALLAZGO,1
15234,13,57,462,1,HALLAZGO,1
15235,13,57,481,3,HALLAZGO,1
15236,13,30,481,1,HALLAZGO,1
15237,13,123,18,1,HALLAZGO,1
15238,13,181,4,1,ENTREGA VOLUNTARIA,1
15239,13,57,529,1,HALLAZGO,1
15240,13,57,530,1,HALLAZGO,1
15241,13,57,531,1,HALLAZGO,1
15242,13,181,532,1,ENTREGA VOLUNTARIA,1
15243,13,57,533,1,ENTREGA VOLUNTARIA,1
15244,13,57,490,1,ENTREGA VOLUNTARIA,1
15245,13,57,534,1,HALLAZGO,1
15246,13,57,506,1,HALLAZGO,1
15247,13,57,376,1,HALLAZGO,1
15248,13,57,525,1,HALLAZGO,1
15249,13,57,11,1,HALLAZGO,1
15250,13,57,535,1,HALLAZGO,1
15251,13,575,535,1,HALLAZGO,1
15252,13,57,536,1,HALLAZGO,1
15253,13,57,525,3,HALLAZGO,1
15254,13,57,11,3,HALLAZGO,1
15255,13,57,458,3,HALLAZGO,1
15256,13,57,537,1,HALLAZGO,1
15257,13,219,538,2,HALLAZGO,1
15258,13,219,472,2,HALLAZGO,1
15259,13,219,460,2,HALLAZGO,1
15260,13,219,539,2,HALLAZGO,1
15261,13,57,540,1,HALLAZGO,1
15262,13,57,499,1,HALLAZGO,1
15263,13,30,467,1,HALLAZGO,1
15264,13,57,541,1,HALLAZGO,1
15265,13,57,5,1,HALLAZGO,1
15266,13,230,458,1,HALLAZGO,1
15267,13,123,460,3,HALLAZGO,1
15268,13,57,458,1,HALLAZGO,1
15269,13,57,542,1,HALLAZGO,1
15270,13,57,542,1,HALLAZGO,1
15271,13,57,543,1,HALLAZGO,1
15272,13,57,460,1,HALLAZGO,1
15273,13,30,12,1,HALLAZGO,1
15274,13,230,544,1,HALLAZGO,1
15275,13,57,545,1,INCAUTACIÓN,1
15276,13,57,546,1,INCAUTACIÓN,2
15277,13,196,531,1,ENTREGA VOLUNTARIA,1
15278,13,196,499,1,ENTREGA VOLUNTARIA,1
15279,13,196,547,1,ENTREGA VOLUNTARIA,1
15280,13,196,18,1,ENTREGA VOLUNTARIA,1
15281,13,57,5,2,HALLAZGO,1
15282,13,57,548,1,HALLAZGO,1
15283,13,57,531,1,HALLAZGO,1
15284,13,57,549,3,HALLAZGO,1
15285,13,57,499,1,HALLAZGO,1
15286,13,57,460,3,HALLAZGO,1
15287,13,57,472,3,HALLAZGO,1
15288,13,57,527,1,INCAUTACIÓN,1
15289,13,57,462,1,HALLAZGO,1
15290,13,57,4,1,HALLAZGO,1
15291,13,38,4,2,HALLAZGO,1
15292,13,30,550,1,HALLAZGO,1
15293,13,30,551,1,HALLAZGO,1
15294,13,57,18,2,HALLAZGO,1
15295,13,57,552,1,HALLAZGO,1
15296,13,46,519,1,HALLAZGO,1
15297,13,46,496,1,HALLAZGO,1
15298,13,46,472,1,ENTREGA VOLUNTARIA,1
15299,13,46,553,1,ENTREGA VOLUNTARIA,1
15300,13,46,527,1,ENTREGA VOLUNTARIA,1
15301,13,46,11,1,ENTREGA VOLUNTARIA,1
15302,13,46,11,1,ENTREGA VOLUNTARIA,1
15303,13,46,481,1,ENTREGA VOLUNTARIA,1
15304,13,123,202,1,HALLAZGO,1
15305,13,123,472,1,HALLAZGO,1
15306,13,57,5,3,HALLAZGO,1
15307,13,574,554,1,ENTREGA VOLUNTARIA,1
15308,13,57,555,1,HALLAZGO,1
15309,13,58,555,1,ENTREGA VOLUNTARIA,1
15310,13,57,556,3,HALLAZGO,1
15311,13,139,472,1,INCAUTACIÓN,1
15312,13,139,472,1,INCAUTACIÓN,1
15313,13,181,472,1,HALLAZGO,1
15314,13,57,5,1,INCAUTACIÓN,3
15315,13,57,536,1,INCAUTACIÓN,1
15316,13,214,557,1,ENTREGA VOLUNTARIA,1
15317,13,214,5,1,ENTREGA VOLUNTARIA,1
15318,13,57,558,1,HALLAZGO,1
15319,13,30,496,1,HALLAZGO,1
